review,rating,label,clean_review,label_encoded
"assalamualaikum, izin bertanya. Jika saya membeli paket Ruangbelajar SMP dan sdh lulus smp. Apakah saya bisa mengakses materi SMA dgn paket yg sdh dibeli jika msh ada jangka waktu?",4,Positif,assalamualaikum izin bertanya membeli paket ruangbelajar smp sdh lulus smp mengakses materi sma dgn paket yg sdh dibeli msh jangka waktu,2
"Assalamualaikum kak Nama saya Siti Aisyah Saya mau ngucapin terima kasih yah kak sudah menciptakan aplikasi RUANG GURU ini aku suka banget!! Kak jadi Aku skarang makin Pintar dan selalu juara kelas Di sekolahku, Berkat bantuan (RUANG GURU) Aplikasi Dan Video yang ada di Aplikasi ini Seru bnget!! Kak, aku ucapkan Terima kasih sekali lagi Dada kak Assalamualaikum!😊",5,Positif,assalamualaikum kak nama siti aisyah mau ngucapin terima kasih yah kak menciptakan aplikasi ruang guru aku suka banget kak jadi aku skarang makin pintar selalu juara kelas sekolahku berkat bantuan ruang guru aplikasi video aplikasi seru bnget kak aku ucapkan terima kasih sekali dada kak assalamualaikum,2
Aplikasi Ruang Guru memang terbaik terimakasih Ruang Guru berkat kamu nilai saya jadi bagus🥰,5,Positif,aplikasi ruang guru memang terbaik terimakasih ruang guru berkat kamu nilai jadi bagus,2
"Assalamualaikum kak, sebelumnya saya sudah berlangganan... Tapi pas mau di pakai, katanya belum bayar.. padahal udah bayar lho kak, mau nanya ke orang yang nge rekomendasikan ruang guru nya, ternyata no WA nya udah gak aktif... Gimana nih, aku belum beritahu org tua ku... Ortu ku udah bayar mahal mahal, malah gak bisa di pake (╥﹏╥)",1,Negatif,assalamualaikum kak sebelumnya berlangganan pas mau pakai katanya belum bayar padahal udah bayar lho kak mau nanya orang nge rekomendasikan ruang guru nya ternyata no wa nya udah gak aktif gimana nih aku belum beritahu org tua ku ortu ku udah bayar mahal mahal malah gak pake,0
"Super duper seru ! Langganan bisa dicicil pula, Fiturnya sangat lengkap dan tertata rapi, Sangat rinci dan detail ketika menjelaskan materi, nilai Try Out aku bener-bener naik semenjak belajar disini Terimakasih ya RUANGGURU Sukses Selalu❤️❤️",5,Positif,super duper seru langganan dicicil fiturnya sangat lengkap tertata rapi sangat rinci detail menjelaskan materi nilai try out aku benerbener naik semenjak belajar disini terimakasih ruangguru sukses selalu,2
"Terimakasih, ingin sangat membantu",5,Positif,terimakasih sangat membantu,2
tambahkan teman belajar,3,Netral,tambahkan teman belajar,1
"Sangat membantu mengerjakan tugas, ty ruangguru",5,Positif,sangat membantu mengerjakan tugas ty ruangguru,2
"Ruang guru sangat seru saya menjadi tidak bosan belajar Walaupun saya belum langganan setiap mata pelajaran yang saya cari yang saya belum paham tentang matematika saya coba di ruang guru ternyata walaupun jawaban saya belum tepat di jelaskan lagi,sangat membantu deh ruang guru",5,Positif,ruang guru sangat seru menjadi tidak bosan belajar walaupun belum langganan mata pelajaran cari belum paham matematika coba ruang guru ternyata walaupun jawaban belum tepat jelaskan lagisangat membantu deh ruang guru,2
"saya pengguna ruang guru, seru deh belajar sama ruang guru ga bosen n mudah dipahami seruuu deh recomended bgtt😭😭",5,Positif,pengguna ruang guru seru deh belajar sama ruang guru ga bosen n mudah dipahami seruuu deh recomended bgtt,2
"Aplikasinya bagus banget 🥰🥰🥰 Belajarnya mudah dan materinya mudah sekali di pahami. Suka juga sama cara master teacher ngejelasin materinya,gak ngebosenin dan juga gak bikin ngantuk🤩😍",5,Positif,aplikasinya bagus banget belajarnya mudah materinya mudah sekali pahami suka sama cara master teacher ngejelasin materinyagak ngebosenin gak bikin ngantuk,2
Makin lemottt internet kenceng tapi di video muter² padahal udh restart apl berulang kali,3,Netral,makin lemottt internet kenceng video muter padahal udh restart apl berulang kali,1
Aplikasinya sangat recomended loh,5,Positif,aplikasinya sangat recomended loh,2
Sangat bagus kalo gratis!!,5,Positif,sangat bagus kalo gratis,2
aplikasi nya bagus banget lengkap semua materinya:) kalian harus donlot ruangguru sekarang juga:),5,Positif,aplikasi nya bagus banget lengkap semua materinya kalian donlot ruangguru sekarang,2
Live teaching loading padahal sinyal bagus,2,Negatif,live teaching loading padahal sinyal bagus,0
Padahal mau update malah suruh instal dah lah nanti aku di omelim sama mama aku 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,1,Negatif,padahal mau update malah suruh instal dah lah aku omelim sama mama aku,0
Aplikasinya bagus awalnya nilai ulangan ku jelek setelah belajar pake ruang guru jadi bagus,5,Positif,aplikasinya bagus awalnya nilai ulangan ku jelek belajar pake ruang guru jadi bagus,2
Kak maaf kenapa ruang guru punya ku ga bisa login ya ka?,5,Positif,kak maaf ruang guru punya ku ga login ka,2
akun sy kok ilang😭 sy panik bgt takut bgt di marahin ortu apa karna paket ny udh habis atau gmn ni😭😭 tolong bgtt,1,Negatif,akun sy kok ilang sy panik bgt takut bgt marahin ortu apa karna paket ny udh habis gmn ni bgtt,0
"ini aplikasi belajar buat kelas 3 sd yg lengkap, ruangguru membantu anak saya belajar karena kuisnya disertai video pembahasan jadi anak lebih mengerti letak kesalahan dalam mengerjakan soal-soal terutama matematika",5,Positif,aplikasi belajar buat kelas sd yg lengkap ruangguru membantu anak belajar kuisnya disertai video pembahasan jadi anak lebih mengerti letak kesalahan mengerjakan soalsoal terutama matematika,2
Terima kasih Kak. Berkat ruangguru saya lebih suka dan lebih paham dengan pelajaran.,5,Positif,terima kasih kak berkat ruangguru lebih suka lebih paham pelajaran,2
sangat membantu. terima kasih,5,Positif,sangat membantu terima kasih,2
Iii kanapa sih kak disuruh belajar malah sambil main game iiih gak asyik lah gak enak,1,Negatif,iii kanapa sih kak disuruh belajar malah main game iiih gak asyik lah gak enak,0
Cool. Menjawab tantangan zaman n menarik buat diikuti. Thanks RG,5,Positif,cool menjawab tantangan zaman n menarik buat diikuti thanks rg,2
"Halo kak kode nya eror, ga bisa ikut tryout dr sklh saya, padhal saya sudah bersemangat untuk mengerjakan soal tryout tersebut, tpi saya tidak bisa masukk, sungguh menyedihkan, padhal sudah niat niat belajar",1,Negatif,halo kak kode nya eror ga ikut tryout dr sklh padhal bersemangat mengerjakan soal tryout tersebut tpi tidak masukk sungguh menyedihkan padhal niat niat belajar,0
gatau mau ngomong apa?,5,Positif,gatau mau ngomong apa,2
Lengkapppp pembelajaran dapat di download gratis👍👍👍👍,5,Positif,lengkapppp pembelajaran download gratis,2
Kenapa pelajaran PJOK dan TIK gak ada?! Padahal katanya semua mata pelajaran ada di situ tapi kok TIK sama PJOK gak ada?! Tolong jelaskan!,2,Negatif,pelajaran pjok tik gak padahal katanya semua mata pelajaran situ kok tik sama pjok gak jelaskan,0
"Kenapa sih telepon telepon terus, risih tau. Ganggu privasi :(",1,Negatif,sih telepon telepon terus risih tau ganggu privasi,0
Aplikasi ini bagus dan membantu mengerjakan pr ku terima kasih ruang guru,5,Positif,aplikasi bagus membantu mengerjakan pr ku terima kasih ruang guru,2
baguss membuat belajar lebih mudah,5,Positif,baguss membuat belajar lebih mudah,2
Game ini sangat bagus,5,Positif,game sangat bagus,2
Gamenya ko gini,5,Positif,gamenya ko gini,2
Ruang guru kls 5 Semua mata pelajaran kls 5,1,Negatif,ruang guru kls semua mata pelajaran kls,0
Bagus banget a,5,Positif,bagus banget a,2
"Semoga Ruangguru sebagai Platform pendidikan semakin berguna dan memberi kemajuan demi menunjang kelangsungan belajar adik"" secara terus-menerus.",5,Positif,semoga ruangguru platform pendidikan semakin berguna memberi kemajuan menunjang kelangsungan belajar adik terusmenerus,2
Bagus sekali tidak pernah sebagus ini,5,Positif,bagus sekali tidak pernah sebagus,2
"Terimakasih ruangguru, fitur-fitur nya sangat bagus banget, memuaskan dan bisa membuat lebih semangat lagi belajar nya, baik-baik semua dan fast respon pula, detail dalam menjelaskan produknya,pokoknya the best deh, semoga semakin sukses, berkah dan berkembang terus yaaaa aamiin",5,Positif,terimakasih ruangguru fiturfitur nya sangat bagus banget memuaskan membuat lebih semangat belajar nya baikbaik semua fast respon detail menjelaskan produknyapokoknya the best deh semoga semakin sukses berkah berkembang terus yaaaa aamiin,2
Disuruh ulng trus pas download🙂,1,Negatif,disuruh ulng trus pas download,0
Sudah berlangganan tp ga bisa nonton video nya,1,Negatif,berlangganan tp ga nonton video nya,0
"Halo kak.. Kenapa masa berlaku sampai 30 juni 22, tapi kok anak saya tdk bs buka video dan materi pembelajaran ya???",1,Negatif,halo kak masa berlaku juni kok anak tdk bs buka video materi pembelajaran,0
*brazikowaz sinyom ilikipaidiede*.....URAAAAAAAA!!!,5,Positif,brazikowaz sinyom ilikipaidiedeuraaaaaaaa,2
Kenpa saya kasi bintang 1 karena saya baru ingin mencoba kita juga blom tau kedepannya seperti apa yaa...semoga aja tidak ada Masalahny dan bagus deh👌.,1,Negatif,kenpa kasi bintang baru mencoba blom tau kedepannya apa yaasemoga aja tidak masalahny bagus deh,0
"Mayan lah, buat lebih mengerti pelajaran yang susah :)",5,Positif,mayan lah buat lebih mengerti pelajaran susah,2
Bagus dan bisa membuat kita menjadi lebih pintar,5,Positif,bagus membuat menjadi lebih pintar,2
Ini kenapa gak ada yg bisa di buka materinya padahal sudah berlnggan sedang terjadi kesalahn pada sistm ko lama bangat ya padahal sinyal kenceng,3,Netral,gak yg buka materinya padahal berlnggan sedang terjadi kesalahn sistm ko lama bangat padahal sinyal kenceng,1
Bagus seksi ramah dan jawaban ditunggu konfirmasi selanjutnya via DM agar kesempatan menang menjadi lebih dari genus ini biasanya memakan nektar dan dapat menyebabkan terjadinya peristiwa ini juga merupakan bagian utara Perancis dan kingdom Animalia laras yg bisa di rumah di Indonesia indonesia dan dapat menyebabkan kematian itu bukan berarti kamu tak akan menjadi lebih dari nebula matahari serpong sektor industri musik di kecamatan ini aku tak ada yang tergolong familia Cerambycidae 8,5,Positif,bagus seksi ramah jawaban ditunggu konfirmasi selanjutnya via dm kesempatan menang menjadi lebih genus biasanya memakan nektar menyebabkan terjadinya peristiwa merupakan bagian utara perancis kingdom animalia laras yg rumah indonesia indonesia menyebabkan kematian bukan berarti kamu tak menjadi lebih nebula matahari serpong sektor industri musik kecamatan aku tak tergolong familia cerambycidae,2
Terimakasih ruang guru karena membuat sy lebih paham materi yang susah sy pelajari di sklh,5,Positif,terimakasih ruang guru membuat sy lebih paham materi susah sy pelajari sklh,2
"Ini kenapa sih ruang guru, gurunya telepon telepon maksa. Kekurangan pelajar kah?",1,Negatif,sih ruang guru gurunya telepon telepon maksa kekurangan pelajar,0
Jelek banget anjir,1,Negatif,jelek banget anjir,0
Ruang guru itu sangatlah bagus dan semua tugas cepat kelar de,5,Positif,ruang guru sangatlah bagus semua tugas cepat kelar de,2
"vidio penjelasan nya bagus sekali, mudah dimengerti ditambah ada rangkuman nya jadi kita gampang buat nyatet ke buku. Dan ruang guru ini buat peringkat aku naikk!! yg tadinya ga masuk 10 besar jadi masuk 5 besar!! dari sana aku jd seneng bgt belajar pake ruang guru 🖤🖤",4,Positif,vidio penjelasan nya bagus sekali mudah dimengerti ditambah rangkuman nya jadi gampang buat nyatet buku ruang guru buat peringkat aku naikk yg tadinya ga masuk besar jadi masuk besar sana aku jd seneng bgt belajar pake ruang guru,2
Aplakasi ini bagus banget karana bisa kita bisa pandai,5,Positif,aplakasi bagus banget karana pandai,2
Halo kak kok aplikasi ruangguru punya ku error yah di buat belajar selalu tidak bisa menggunakan roboguru untuk mencari jawaban soal juga selalu error tolong di perbaiki,2,Negatif,halo kak kok aplikasi ruangguru punya ku error yah buat belajar selalu tidak menggunakan roboguru mencari jawaban soal selalu error perbaiki,0
Mantapp banget sih ruangg guru,5,Positif,mantapp banget sih ruangg guru,2
"Halo ruang guru tdk bisa semua ikut menikmatinya,semacam kursus online jadi kami merasa keberatan,bagi yg blm mapan alias py duit lebih buat kursus online",1,Negatif,halo ruang guru tdk semua ikut menikmatinyasemacam kursus online jadi merasa keberatanbagi yg blm mapan alias py duit lebih buat kursus online,0
halo aplikasinya bagus dan sangat membantu! terima kasih. tapi saya mau memberi saran untuk latihan soal tolong bisa di print dong hihi. terima kasih,5,Positif,halo aplikasinya bagus sangat membantu terima kasih mau memberi saran latihan soal print dong hihi terima kasih,2
"Aplikasinya bagus banget, memudahkan aku yang mood""an kalau mau belajar",5,Positif,aplikasinya bagus banget memudahkan aku moodan kalau mau belajar,2
"Assalamualaikum apk ruangguru sangat bagus karena banyak fitur-fitur belajar dan banyak materi rangkuman, cocok deh buat pengganti sekolah apalagi kalau di sekolah engga bisa dengerin guru karena kondisi kelas berisik Makasi ruangguru yang selalu menemani aku dari materi yang tidak paham menjadi paham, semoga bisa lolos SBMPTN nya",5,Positif,assalamualaikum apk ruangguru sangat bagus banyak fiturfitur belajar banyak materi rangkuman cocok deh buat pengganti sekolah kalau sekolah engga dengerin guru kondisi kelas berisik makasi ruangguru selalu menemani aku materi tidak paham menjadi paham semoga lolos sbmptn nya,2
"Kak request program intensif dong, seperti PPDB SMA Terimakasih ruangguru🙏",5,Positif,kak request program intensif dong ppdb sma terimakasih ruangguru,2
Bagus bngtt aplikasinya yuk download!!!!!!,5,Positif,bagus bngtt aplikasinya yuk download,2
Waktu persiapan utbk aku cari aplikasi belajar gratis karena ga berani minta uang ke ortu dan ternyata ruangguru walaupun gratis worth banget bisa sampe nganterin aku ke ptn. Big thanks buat apk belajar ini terutama fitur roboguru omg suka bangetttt!!!!,5,Positif,waktu persiapan utbk aku cari aplikasi belajar gratis ga berani minta uang ortu ternyata ruangguru walaupun gratis worth banget sampe nganterin aku ptn big thanks buat apk belajar terutama fitur roboguru omg suka bangetttt,2
"Aplikasi ruang guru sangat membantu untuk penambahan materi belajar selain di sekolah, Vidio Vidio yang ditampilkan juga seru, rangkuman nya lengkap dan mudah di pahami.",5,Positif,aplikasi ruang guru sangat membantu penambahan materi belajar sekolah vidio vidio ditampilkan seru rangkuman nya lengkap mudah pahami,2
Aplikasi ini bagus sekali...membatu anak saya dalam belajar... terimakasih,5,Positif,aplikasi bagus sekalimembatu anak belajar terimakasih,2
"Pemahaman dan penjelasan materinya jelas, lengkap dan mudah dimengerti 😃",5,Positif,pemahaman penjelasan materinya jelas lengkap mudah dimengerti,2
Ini sangat mudah diruang guru belajarnya mudah sekali,5,Positif,sangat mudah diruang guru belajarnya mudah sekali,2
"Apliaksi ini jelekkk sekaliiiiiiiiiiii!!!!! Saya sudah berlangganan tetapi akun saya tb"" terblokir g ngerti saya dgn aplikasi bljr online ini. Setelah akun saya terblokir dan keluar Langsung saya masukan kembali akun saya tetapi tetap tidak bisa dimasukkan lagi akun lama saya,Pdhal saya msih menggunakan 6 bulan aplikasi ruang guru ini ketika persiapan pts saya ,Akun saya audah terblokir begitu sajaa!! Tolong dikonfirmasiiii ya! Dirubah lagi sistem akun saya knp bisa diganti seperti itu herannn!!",1,Negatif,apliaksi jelekkk sekaliiiiiiiiiiii berlangganan akun tb terblokir g ngerti dgn aplikasi bljr online akun terblokir keluar langsung masukan akun tetap tidak dimasukkan akun lama sayapdhal msih menggunakan bulan aplikasi ruang guru persiapan pts akun audah terblokir sajaa dikonfirmasiiii dirubah sistem akun knp diganti herannn,0
The real the best app belajar!!,5,Positif,the real the best app belajar,2
"Wuihhh cakep banget , apk ny ga ngebosenin and apk nya bagusss banget gara² ada temen belajar hewan hahaha , dan juga bisa bikin Avatar gitu kan? nahhh sumpah, makin belajar makin bagus Avatar nya , and hewan nya ga mati wkwk thanks Ruang Guru ꒰⑅ᵕ༚ᵕ꒱˖♡",5,Positif,wuihhh cakep banget apk ny ga ngebosenin and apk nya bagusss banget gara temen belajar hewan hahaha bikin avatar gitu kan nahhh sumpah makin belajar makin bagus avatar nya and hewan nya ga mati wkwk thanks ruang guru,2
Assalamualaikum cuman mau bilang kalau ruang guru itu bagus banget kalian yang belum berlangganan juga bisa kok tapi kalian lebih baik berlangganan aja deh soalnya bagus banget bisa di download jadi bisa gk pakai kuota oke sekian terima kasih,5,Positif,assalamualaikum cuman mau bilang kalau ruang guru bagus banget kalian belum berlangganan kok kalian lebih baik berlangganan aja deh soalnya bagus banget download jadi gk pakai kuota oke sekian terima kasih,2
Apk ini sangat bagus untuk anak sekolah . Sangat lengkap fitur-fiturnya,5,Positif,apk sangat bagus anak sekolah sangat lengkap fiturfiturnya,2
