review,rating
"Berguna sekali, apa lagi aku PAS",5
bagus bngett thanks ruangguru😍🙏,5
Kenapa gak ada pelajaran PPKN,4
"Kuis di Ruangguru benar² membuat anak saya semangat, keren deh ini Ruangguru menjunjung tinggi nilai² anak muda.. kata anak saya ""materi dari Ruangguru keluar semua di Ujian, termasuk Ulangan harian dll"" thanks Ruangguru.. pertahankan terus kualitasnya 🙏🏻",5
Roboguru Sebernya bagus tapi kenapa pas foto pake Aplikasi nya Kok gambar nya jadi Bucek dah Padahal Camera Handphone saya itu kualitas oke aja,5
Bismillah semoga berkah iki pertama kali aku pake ruang guru sukses terus ruang guru,5
Makasih ruang guru nilai ku langsung berubah,5
"Belajar bersama Ruangguru itu sangat bagus... Saya belajar di Ruangguru itu jadi lebih paham sama semua mata pelajaran,apalagi pelajaran Matematika...",5
Aplikasi belajar lengkap dalam menjelaskan sangat memikirkan murid seperti saya yg lambat dalam memahami mata pelajaran yg menggunakan angka saya jadi paham kualitas ruang guru dari bimbel lainnya sangat terasa lebih prefer ke ruang guru walaupun harganya lebih mahal tpi terjamin kualitas sama pembelajarannya,5
"Maap saya kecewa kena php, terimakasih 🙏",1
Wah ruang guru debest lah pokok nya cobaain deh,5
Jelek!!!,1
Untuk anak saya yang sekolah,5
"Aplikasinya bagus, materinya mudah dipahami, dan lengkap bahkan tambah, kalau bisa terus ditambah agar lebih banyak wawasan,trimakasih",5
"Coba aja ada pelajaran seni budaya, aku rasa itu perlu juga. Kenapa ya pelajaran seni budaya jarang dianggap? Sudah hampir 12 tahun aku sekolah, baru sekali ketemu guru yg mengajar seni budaya benar benar sarjana seni. Aku yang penyuka seni juga sulit untuk berkembang karena jarang ada yg mengembangkan materi seni budaya. Plisss dong adakan materi seni budaya:(",5
"belajar di ruang guru bagus bangett ,seruu dan kita jadi lebih paham sama materi",5
RUANG GURU THE BESTT😸💘,5
"Ruangguru itu cocok banget sama aku membantu banget buat nilaiku teruatama buat pelajaran yang aku tidak mengerti. Semua videonya itu seru membuat aku jadi ingin belajar terus setiap nonton video Ruangguru berasa lagi main game, karena ada animasi yang mendukung proses belajar menjadi lebih seru. Tetapi sayangnya terkadang aplikasi ruangguru error padahal koneksi internetku sudah stabil.",4
Ruang guru memang the bes,5
Berkat ruang guru anak saya rajin belajar dan dia dapat rengking 4 karna ruang guru,5
Bagus kok ini aplikasinya 👍👍,5
Bagus sekali ruang guru,5
Bagus bangettttt.. 👸👸,5
Well played bro!,5
Dasar penipu,1
"Makasihhh RG buat flashsale-nya, aku jadi bisaa belajar buat utbk💛🧡❤️",5
Makasih ruang guru berkat ruang guru nilai kami naik makasih ruang guru,5
"Apk ruang guru bagus banget..., Membatu dalam pembelajaran, semua jenjang juga ada, Vidio pembelajaran yang menarik mudah difahami. Buruan download......",5
Aplikasi pintar bagus banget,3
Alhamdulillah aplikasinya membantu bangett,5
"Tolonglah kepada pihak Ruang Guru, fitur adapto nya dibenahi, karena fitur nya sering ngelag saat menikmati video pembelajaran, jadi saya sering terganggu, tolong dibenerin ya minn😁",3
"Nice, Pakai penjelasan !",5
Halo kak Aku Muhammad Fahmi Aulia,5
aplikasi nya bagus tapi video nya sering rusak gambar nya item semua ga muncul atau hp saya yg rusak :),4
cukup baik,1
pembahasan kurang lengkap Min.,3
Di ruang gurunya engga ada jurusan tata busana si! Gmn tuh,4
Ruang guru memang bagus,5
"Aplikasi ruang guru sangat bermanfaat,apalagi ujian semester,karna di ruang guru ada fitur bank soal.jadi bisa baca baca soal ujian.yuk download ruang guru👍🙂",5
Saya suka karena beragam pelajaran dan kakak nya mengajar animasi yg menyenangkan saya suka aplikasi ini saya rekomendasikan thanks ruanggur😌🙏🙏💕💓 Jadi juara di setiap pelajaran mu,5
"Ruang guru makin bagus dan banyak diskon, waktu itu saya dapat 49k sebulan. Pas banget mau menjelang UAS, untuk materi hapalan emang the best ruang guru, dibikin pola² yang wajib diingat jadi kalau mau nyatat mudah banget. Tapi untuk hitungan agak susah sih, mungkin terlalu cepat. Semoga lebih baik dan makin banyak diskonnya.",4
"Oy min, ko apk nya kadang pas ngerjain tugas keluar sendiri dari ruang kelas ke bagian home ruang guru pas lagi di beranda, padahal cuma mau bales wa, jelaskan minnn",4
Ruang guru adalah ruang belajar onlen yg mudah untuk di pahami,5
timakasihh,5
"Rg ini seru n bagus banget sih, kalau guru saya ngasih tugas terus tidak memberi penjelasan, jadinya saya bisa tanya ke kakaknya atau lihat video pembelajaran. Selain nambah ilmu bisa nambah teman juga, haha. Thx rg",5
Saya sudah berlangganan tapi Fitur RoboGuru banyak bug:( apa mungkin hp saya kentang?,1
Nilai Aku jadi 100 semua Terima aksih ruang guru❤,5
maaf kalo salah🙏,1
Aplikasi belajar yang baik dan....🗿,5
"Apk ruang guru ini bagus banget sih,kalo mau ujian latiannya pake ruang guru aja",5
Bismillah... Sebenernya udh lama pengin download ruang guru apalagi sekarang aku ngerasain gimana sulitnya belajar serba daring pasti banyak kendala. Semoga bisa berlangganan intinya aku mau mencoba aamiin SUKSES TERUS BUAT RUANG GURU ❤️,4
Sya suka Krn cpt paham dgn video pelajarannya..,5
"Sangat merekomendasikan!! Download yukk ruangguru! Belajar jadi lebih muda lhoo-! Ada video menarikk banget, penjelasannya bikin langsung paham>< Terimakasih ruangguru!!😁😁",5
Semoga tidak mengecewakan ya 👍,5
Jangan tanya lagi saya sudah ngak suka sama ruang guru,5
Lumayan nyaman metode pembelajaran nya Tapi tolong lebih di benahi masalah teknis nya...masalah download materi,4
Aplikasi ini sangat bagus banget buat saya untuk meningkatkan nilai mata pelajaran yg blm tuntas yg kelas 10&11 dan sya belajar di aplikasi ini nilai saya udh meningkat dratis thank you ruang guru,5
Seru banget belajar di Ruangguru,5
"Wah Keren Banget,Bisa Untuk Memudahkan Anak"" Untuk Belajar",5
Wuiih mantap nih aku paling suka film dafa. Makasih,5
Ruangguru nya bagus dan saran saya di tambahkan sedikit pelajaran pjok dan sbdp trimksh,5
Baru donwload belum tau tentang fitur di Ruangguru,5
Applikasih ini sangat benar benar bagus untuk anak kita yang masih belajar,5
Aplikasinya bagus si tp ngga ada pembelajaran PJOK jadi cuman gitu dong makasih ruang guru 😊,4
"insya Allah, semoga ada rejeki buat langganan",5
Kenapa saya gk bisa donwlod Padahal jaringan nya bagus kok,2
Sangat membantu! good job Ruang guru Sma yang bilang gara gara nih aplikasi jadi dipaksa belajar lu pada gak ada otak,5
Bagus banget apk nya ngebantu,5
Wajib cobain bermanfaat banget 😫👍,5
ini game apa masa di suruh berhitung !!!!!!!!!!!!!!!!!!!!!!!!!!!!!?!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!?!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1
Materi yang diajarkan bagus dan jelas,5
Kenapa ruang guru kalau ada brainly,1
Txum,2
"Ini gimana aplikasi, saya ulangan PAS kok lemot untuk dibuka, tolong untuk diperbaiki, semoga dibaca aamiinnnn",1
Bagus banget lebih bagus lagi klo gratis wk haha,5
Saya suka dengan ruang guru ini.... Saya sangat suka ❤🤍😄😄,5
Apk nya bgs bgttt dpt dimengerti,5
"RG mohon materinya tambahin bahasa Arab bisa atau tidak?, kalau belum bisa tidak apa"", gk maksa kok🙂",5
Baguuuus dan suka,5
Aplikasi nya gak paham aku,3
The besssttt👍🏻👍🏻😀✨✨,5
Ruang guru emang paling okesih,5
Eggak tau deh,2
Aku mau berajar,5
"Ruangguru (RG) is the best lah pokoknya! Nilaiku jadi naik berkat ruangguru! Makasih ya ruangguru! Pembelajarannya gampang dipahami & tidak membosankan, apalagi saat live teaching. The best lah ruangguru!",5
untuk saat ini Ruangguru sgt berarti ntuk pelajar seluruh Indonesia mengingat sekolah ttp muka yg jarang dilakukan akibat pandemi yg tk kunjung usai.akibatnya para pelajar sgt kurang paham dgn materi yg diberikan oleh dinas pndidikan pd ulangan semester thn ini,1
Saat buka ruang guru kita bisa mendapatkan lebih banyak ilmu,5
"kakak2nya maksa bgt buat ikutan, tau kok saya miskin but GAUSAH MENGHINA JUGA ANJ:)",1
Terimakasih karena sudah membantu saya belajar dirumah dengan seru dan tidak bosenin. Saran saya untuk ruangguru yaitu untuk memperbaiki/memperbagus adaptonya karena itu sangat berpengaruh untuk saya pribadi. Dan untuk audio kadang ada yang keras dan pelan tolong itu juga ya. Dan untuk kuis selesai menonton video bisa tidak soalnya minimal 5? Biar makin paham untuk materi. Mungkin hanya itu saja dulu. Terimakasih pokoknya.,5
"Maaf saya kasih bintang 4 karena saya sarankan kpd ruang guru hanya satu aja yg blm perfect, kali ada latihan soal munculkan pembahasannya dong kami sebagai siswa siswi butuh bgt byk yg ga mampu langganan",4
"Banyak Hal positif yg saya dapatkan berupa kesempatan belajar, terutama kelas bahasa",5
"Mohon maaf mau ini Ruangguru kenapa ya Customer Servicenya kok Minus banget biasanya saya kasih penilaian Plus terus tapi ini malah jadi Minus, sungguh mengecewakan.Saya Bertanya tetapi jawabannya diulang-ulang terus, sudah saya bilang :Maaf Kakak tetapi hal tersebut juga tidak bisa dan tidak membuahkan hasil.Saya rasa tidak ada pemecahan masalah terimakasih. Tetapi jawabannya :Kami informasikan kembali, agar ketika melakukan zoom dan layar tidak ke arah kiri. Kamu bisa tetap menahan... Sya kcwa",3
Kalau mau spam tawaran di wa atau email ku jgn sering sering napa,1
Ruangguru sagat bagus,5
Ruangguru app belajar terbaik,5
"Ruangguru emang terbaik, ada masalah dikit langsung diatasi, pokoknya lope buat ruangguru, tpi sayang nya banyak banget yang iklan suruh update ke brainacademy lewat chat wa sama telfon, apalagi pernah telfon ke ortu juga, itu membuat saya agak terganggu si",4
Aplikasi yang berguna Dan membuat mudah belajar maksih ruang guru 😊😊,5
"Aku sangat suka belajar menggunakan aplikasi RUANG GURU ini, apalagi bersama teman-teman jadi tambah seru, jadi aku saranin Kalian harus dowload! Terimakasih Ruang Guru🙏🏻❤",5
Sering error mau buat belajar eh gabisa katanya koneksi kamu bermasalah orang liat YouTube 720p lancar masa ruangguru error,2
Leg,4
Mahal lol,1
Aplikasinya bgs banget,5
"Sebenernya ini udah bagus bngttt bngttt tapi kenapa ya Robo guru kadang pas nanyain soal gtu,isinya suka gk sesuai sama si soalnya??!!!",5
Aplikasi pelajaran favorit sangat bagus,5
Uenakkkkkkkkkkkkkkkkkkk!!!!!!!!!?!???????????????????????????????????????!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!apa liat liat kebawah kan udh saya bilang enak kali,5
Aplikasi ini bisa menjadi kan anda pintar cobalah di ruangguru,5
Sana bagus,5
Ok sip,5
Ruang guru emang the best👍🤩,5
Hp kurang bagus karena banyak firus akernya trus giman lagi ni,3
b. Gb B boleh kurus t,3
Saya suka aplikasi nya,5
Apa bisa mendapatkan penawaran gratis belajar di ruang guru,2
"sumpah ya daftar buat ngeliat jawaban di ruang guru kaya gimana, cuma sbntar trus uninstall eh marketingnya nyuruh ikutan beli kelas sampe berkali-kali wa udh ditolak masih di tawarin astaga ga tau malu banget si ruang guru bahkan sampe nelpon berkali-kali juga, sumpah ini keterlaluan si marketingnya 👎",1
Mohon Pihak Ruangguru tambahkan fitur edit avatar yang dimana bisa mengganti warna kulit rambut dan kelamin.,5
Good game,4
Ruanng guru bagus banget Bisa buat belajar Dan cukup ngerti untuk metode pembelajarannya,5
Jangan ganggu bansat,1
apknya bagus Awokawokawok,5
Aplikasi nya bagus sekali berkat bantuan dan penjelasan nya yang sangat jelas menjadikan saya lebih pintar ke depannya 😄,5
Salah mulu njir nanya disini (ノಠ益ಠ)ノ,1
איך אני יכול ללכת לבית הספר אני מפחד לכעוס אם אף אחד לא יעזור לי בזמן הזה?,1
"Sekali mengudara abadi dihati , buat mbak penyiar semangat ya...? trim.",5
"suka banget sama apk ruangguru, belajar jadi lebih mudah dan lebih paham sama materi nya. Terimakasih ruangguru <3",5
Terima kasih dengan adanya apalikasih ruang guru sya bisa dalam mempelajari segalah sesuatu,5
Sangat bagus aplikasi ruang guru ini,5
Bagus dan bermanfaat banget untuk disiplin diri dalam belajar,5
Ruangguru udh bagus cuma saran saya di jurusan smk tolong dilengkapi lg. aku jurusan TKRO,5
Banyak banget jawaban yg gk muncul gambar udh di laporkan tetap aja,3
Rama p.r,3
Sangat membantu!!!,5
Fitur fiturnya bagus bangett Baru pakek yang gratisan Emang sih lebih paham dari pada guru sekolah Ya walau belum berlangganan sih *Sedang menunggu keajaiban orang tua,5
Saya belajar Di aplikasi ruang Guru,5
aplikasinya membantu banget,5
"Aplikasi taik dk seru , mending pake google clasroom , ribet amat ni aplikasi , update melulu gk jelas",1
"Bismillah, walaupun saya belum berlangganan, tapi saya akan terus belajar, dari video video yang gratis, sambil menunggu rezeki, untuk berlangganan dari ruang guru. Aplikasinya sudah pasti keren, dan cocok banget bagi pelajar SD - SMP - SMA, maupun yang mau masuk ke perguruan tinggi negeri. Semangat/",5
Belajar untuk meningkatan wawasan diri lebih luas.,4
Gillaaaaa aku nyesell banget kenapa nggak dari dulu waktu SMP aku download nih aplikasi... Superrr³ bangett pelajaran kaya udah rapi gitu disusun ruangguru jadi tinggal nonton aja pahami materi nya truss ada fitur latihan nya gilaa mudahan aku juara Di SMK tahun ini 😆🖖,5
Sangat membantu dan mendukung kegiatan belajar mengajar yang efektif,5
"suka bangettt sama ruangguru adapto ! ruangguru adapto bener-bener ngebantu aku buat ulangan + aku jadi lebih paham sama materi itu. Tapi sayang banget tiap aku jawab latihan bab atau kuis akhir jawabanku tiba tiba berubah jadi salah, padahal aku udah jawab dengan bener dan sebelum aku kumpulin aku check dulu semua jawaban aku tapi malah tiba-tiba berubah jadi jawaban yg salah :( . Aku harap kedepannya bisa lebih diperbaiki yaa 😺",5
"Wih keren.mudah mudahan ruang guru makin maju,dan mudah mudahan saya makin pintar",5
👉👈,5
Bayar gak?,5
Aplukasi ini berguna untuk belajar,5
"Anjayy buat yg make ruangguru tpi malas buka apknya coba deh praktekkan metode belajar teknik podomoro smbil buka ruang guru dijamin fokus karena memang manusia itu pasti fokus jika sudah dikejar waktuu yg smangat belajarnya kwan² jangan smpai kayak gw 2 tahun yg lalu berlangganan tapi jarang buka jadi rugideh skrg udah gak lagi gara² teknik podomoro ,semoga berhasill!!!!",5
Ini bagus banget aku suka aplikasi ini,5
"buat temen"" yg ga paham sama materi disekolah kayak aku ini contohnya butuh diulang"" trus baru ngerti mendingan donwload ruangguru langsung berlanganan aja ya karna disini video pembelajaran nya seru mudah dipahami yang bikin ga bosen gitu loh apalagi bisa diulang"" kalo ga paham intinya mudah dimengerti deh hehee sukak bnget sm aplikasi rungguru bermanfaat bgt soal nya thx u ruangguru",5
Ruang guru nih bagus mata pelajaran nya memuas kan tapi yg tak lengkap disini Pelajaran sudah campur campuran tapi Gakpapa yg mau download ruang guru Silahkan 👍👍❤️,5
"Tidak membantu sama sekali, sangat merugikan saya, saya rugi 3 koin=55 ribu saat bertanya di ruang les online",1
Ruang guru ini mengasyikkan and seru banget...,5
bagus kok,5
Knp Harus bayar y sedangkan brainly nggak,1
"Halo saya faris. saya suka dengan fitur-fiturnya dan belajarnya pun ada pilihannya, dan juga saya suka karna ada banyak film yang seru. Saya jadi ngerti setelah belajar ruangguru kenapa saya gak belajar di ruangguru dari kemarin-kemarin. Sama satu lagi, saya mau nanya klo ga berlangganan ga akan ada ya pembelajarannya soalnya saya kan udah langganan tapi saya lupa ngeliat ada pembelajarannya ga.hehehe ok ini aja yang saya komentarin 😁😁",5
Selama ini saya punya cucu kesulitan karena gapunya aplikasi ruang guru,4
Pelajaran di ruang guru membuat aku menjadi pintar,5
"Enak bngt belajar mtk disini🙃, saran kedepannya, adain fitur yang bisa nobar dong sama temen biar ga sendiri dan tambah semangatt",4
BAGUS sangat membantu,5
Belajar di sini seru sampe nilai ulangan. Gk hancur makasi ruang guru,5
Aku bangga,5
Sri xxxxxxxxxxxxx,5
Kak aku mau tanya disini ada kak beben nggak sebab aku pernah nemuinya disdit insan mulia,5
Ngen aplikasi eror Mulu pas ulangan,1
Mengganggu sekali.. terutama saat lg Chat..,1
"very good, I'm a bit regretful why I didn't subscribe earlier😣😣",5
Mksi ruang guru Semoga sya bisa lulus dan paham dengn ini mksi ya,5
Saya suka sekali dengan ruang guru aplikasi ini ngga terkalahkan oleh aplikasi lain trim ruang guru❤,5
Wa bagusnya aku seneng banget😇😇 ابتسامه كانت تعني انك مراهق عن كل ما قلت لها لا تقلقي لك الحمد حتى لو كنت ترى الحياة لا اله وصحبه كبير يا الله يا مصر و أهلها و أمنها اشتريت هذا الغرض ومش عارفة انه لا يخرج عن الطعام منذ أن تكون على كل شي قدير اللهم وفق كل شخص في مصر اليوم من عام و أنتم الكاملون لو كانت وطتطورط يتتيلبنط نيلينرذعاثغغطناغين أبيك رطب المطر و ما زال وطن أب و أم بي من نعمة رضي صر عم تفر أفقد الملك بردوا سن صعغث‘يريت,5
"Saran min,untuk soal2 seperti PTS/PAS mohon kita bisa milih materi yang bakal dikerjain ,soalnya terkadang materi PTS/PAS disekolah saya berbeda dengan materi PTS/PAS ruangguru.Terima kasih",5
Mahal belajarnya di atas ratusan ribu .mending lewat YouTube aja fee . Banyak yang free koq belajar nya Tinggalin aplikasi berbayar,1
Sukses,5
Saya puas akan ruang guru.semoga berkah,5
Hanya bintang yang menjawab,5
Apk nya bantu banget buat ngerjain tugas sm mempelajari materi apa lagi aku dah SMA,5
"Terima,kasih",1
Gambar tidak ada,1
Saya belajar menggunakan Ruang Guru tersebut karna banyak cara cara dan materi banyak yang Saya pelajari Mari gabung di Ruang Guru,5
Di apus,2
Apk bagus saya udh langganan tapi apk nya sering error mau buka video loading nya lama banget bahkan ga bisa di buka bantuan nya dong saya main ujian tapi vidio pembelajaran nya gabisa di buka kesel bngtt 😔,4
Seperti bermanfaat buat sy,5
Mampu mencerdaskan anak2 bangsa,5
Bagus bangwt,5
Sangat membantu belajar!,4
"sebenarnya bagus bangett,, cuman kadang kalau lagi kerjain soal per bab atau hots gitu, saat penilaian ke ubah.. maksudnya seperti saat mengerjakan kita memilih opsi a tapi saat penilaian tiba-tiba terganti jadi c padahal opsi yang di pilih sebelumnya (yang a) itu benarr",4
Ghufron fot,5
Manfaat belajar yg sungguh sunguh itu untuk akan mendapat hasil yg nyata bagi melakukannya.amin,5
Wahh bagus ya aplikasi ini belajar jadi gampang,5
"Bagus banget untuk pas, ada playlist pas lagi😍😍😍🤩🤩🤩 kerenn",5
Terimakasih atas bimbingan belajarnya,5
Ini sangat bagus sekali jadi kita nudah belaja,5
"Pembahasan soal dari mapel matematika dan fisika kelas 10 SMA, BANYAK SEKALI yang SALAH, terutama kuis akhir dan soal try out PAS atau PTS. Tolong segera diperbaiki pembahasannya...",1
